,Solid_Volume_Fraction,Average_Pore_Size,Pore_Size_Std,Average_Sphere_Radius,Sphere_Radius_Std,Particle_Radius,Particle_Rate,Atom_Atom_CohesiveEnergy,Atom_Wall_CohesiveEnergy,Thickness,Fluid_Velocity,nu,Umedian,Umean,Skew,Kurt,Mean_Min_Dist10,Mean_Min_Dist25,Mean_Min_Dist33,Mean_Min_Dist50,Mean_Min_Dist66,Mean_Min_Dist75,Mean_Min_Dist100,Names,EndTime,Clogged?
0,0.390002639,0.007709131,0.001499305,0.00792409,0.006441565,0.00187,250,0,0,0.01875,0.01,1.00E-05,0.359201252,0.402361333,0.771934688,0.216968817,0.022222744,0.026093146,0.027889671,0.031703753,0.035949901,0.038938567,0.059887104,C250D0.75d.375T1.875Case,500000,FALSE
0,0.390002639,0.007709131,0.001499305,0.00792409,0.006441565,0.00123,4000,0,0,0.01125,0.01,1.00E-05,0.370174706,0.403424591,0.571428955,-0.379828721,0.004474399,0.005471694,0.005954112,0.007025217,0.008224114,0.009084098,0.015488659,C4000D0.75d.2475T1.125Case,468000,FALSE
0,0.631286717,0.001105684,0.000898426,0.007603902,0.006070986,0.0005,250,0,0,0.0015,0.01,1.00E-05,0.001948002,0.099507041,2.290300608,5.513875497,0.001616945,0.002765277,0.004391581,0.008261574,0.012069535,0.014425131,0.028473545,C250D0.1d.1T.15Case,500000,TRUE
0,0.477248417,0.005182089,0.001137249,0.007654266,0.006317022,0.0025,250,0,0,0.0075,0.01,1.00E-05,0.000307411,0.043432694,4.160704613,19.27535935,0.006739806,0.007426077,0.007812331,0.008840936,0.010417006,0.0118147,0.026163371,C250D0.5d.5T.75Case,500000,TRUE
0,0.631286717,0.001105684,0.000898426,0.007603902,0.006070986,0.00016,500,0,0,0.002,0.01,1.00E-05,0.025106199,0.178104147,2.754539728,13.52624198,0.001118812,0.004558784,0.006451474,0.010032435,0.01323222,0.015245763,0.028110485,C500D0.1d.033T.2Case,500000,TRUE
0,0.631286717,0.001105684,0.000898426,0.007603902,0.006070986,0.00025,250,0,0,0.0015,0.01,1.00E-05,0.007089482,0.120515428,2.040908098,4.044428272,0.000924943,0.004870037,0.007287333,0.011635555,0.015392882,0.017705259,0.031839087,C250D0.1d.05T.15Case,500000,TRUE
0,0.390002639,0.007709131,0.001499305,0.00792409,0.006441565,0.00375,250,0,0,0.01125,0.01,1.00E-05,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,C250D0.75d.75T1.125Case,15000,-1
0,0.390002639,0.007709131,0.001499305,0.00792409,0.006441565,0.00123,2000,0,0,0.01875,0.01,1.00E-05,0.364295155,0.414559215,0.80269289,0.302115823,0.00775196,0.009309688,0.010006442,0.011461042,0.013047255,0.014149461,0.022280451,C2000D0.75d.2475T1.875Case,500000,FALSE
0,0.477248417,0.005182089,0.001137249,0.007654266,0.006317022,0.0025,2000,0,0,0.01,0.01,1.00E-05,0.002245724,0.03295549,4.811244488,26.08718951,0.005403016,0.005724722,0.005899331,0.006303263,0.006789169,0.007184148,0.012759149,C2000D0.5d.5T1.0Case,287000,TRUE
0,0.477248417,0.005182089,0.001137249,0.007654266,0.006317022,0.00082,4000,0,0,0.0125,0.01,1.00E-05,0.267823577,0.323754609,0.951397955,0.516743417,0.003707519,0.004758618,0.005210193,0.006116145,0.007063128,0.007736836,0.012984126,C4000D0.5d.165T1.25Case,482000,FALSE
0,0.631286717,0.001105684,0.000898426,0.007603902,0.006070986,0.00033,2000,0,0,0.0015,0.01,1.00E-05,0.022543782,0.120822154,2.016387939,3.92173806,0.00082392,0.000986704,0.001130809,0.001797437,0.002868713,0.003695195,0.009527562,C2000D0.1d.066T.15Case,486000,TRUE
0,0.477248417,0.005182089,0.001137249,0.007654266,0.006317022,0.0025,2000,0,0,0.0075,0.01,1.00E-05,0.001592515,0.013653497,7.277183056,61.34997566,0.005262872,0.005542359,0.005709007,0.006086796,0.006516359,0.006836757,0.010921556,C2000D0.5d.5T.75Case,341000,TRUE
0,0.565284463,0.002616109,0.000846174,0.007562294,0.006082574,0.00125,2000,0,0,0.00625,0.01,1.00E-05,0.000387011,0.055696096,3.665550709,13.94437061,0.002834149,0.003072591,0.003189262,0.003461031,0.003849494,0.004231568,0.01000001,C2000D0.25d.25T.625Case,313000,TRUE
0,0.565284463,0.002616109,0.000846174,0.007562294,0.006082574,0.00041,500,0,0,0.005,0.01,1.00E-05,0.130622208,0.197709858,1.422560215,1.773850177,0.005267375,0.00867578,0.009964502,0.012490416,0.014960298,0.016569157,0.027685676,C500D0.25d.0825T.50Case,500000,FALSE
