,Solid_Volume_Fraction,Average_Pore_Size,Pore_Size_Std,Average_Sphere_Radius,Sphere_Radius_Std,Particle_Radius,Particle_Rate,Atom_Atom_CohesiveEnergy,Atom_Wall_CohesiveEnergy,Thickness,Fluid_Velocity,nu,Umedian,Umean,Skew,Kurt,Mean_Min_Dist10,Mean_Min_Dist25,Mean_Min_Dist33,Mean_Min_Dist50,Mean_Min_Dist66,Mean_Min_Dist75,Mean_Min_Dist100,Names,EndTime,Clogged?
0,0.619828086,0.00134448,0.001333802,0.009097544,0.006917296,0.00015,2245,5000,5000000,0.0012,0.18,1.00E-05,0.490451008,1.017885089,13.4771595,182.0220765,0.019105423,0.021304179,0.022257664,0.024234255,0.026551224,0.028370028,0.042993689,awE5000000aaE5000C2245dRatio0.25Case,500000,FALSE
0,0.619828086,0.00134448,0.001333802,0.009097544,0.006917296,0.00021,8674,5000,5000,0.0012,0.18,1.00E-05,0.137912542,0.24299112,1.301463366,1.154883604,0.000608577,0.000834428,0.001005511,0.001494853,0.002146059,0.002625045,0.006458065,awE5000aaE5000C8674dRatio0.35Case,334000,FALSE
0,0.619828086,0.00134448,0.001333802,0.009097544,0.006917296,0.00021,2245,50000,5000000,0.0012,0.18,1.00E-05,0.490451008,1.100538135,8.202861786,69.42752621,0.019280289,0.021112073,0.021972909,0.024006557,0.026029238,0.027712201,0.0440789,awE5000000aaE50000C2245dRatio0.35Case,500000,FALSE
0,0.619828086,0.00134448,0.001333802,0.009097544,0.006917296,0.00021,2245,5000000,500000,0.0012,0.18,1.00E-05,0.039321698,0.542589664,21.30457687,535.6934831,0.007092225,0.009156039,0.010092294,0.012197277,0.01438408,0.015765618,0.025527401,awE500000aaE5000000C2245dRatio0.35Case,500000,TRUE
0,0.619828086,0.00134448,0.001333802,0.009097544,0.006917296,0.00015,8674,5000,500000,0.0012,0.18,1.00E-05,0.019926401,0.446854353,29.19959068,969.7132237,0.001213827,0.001825323,0.0021779,0.003045163,0.00411479,0.004913032,0.010005106,awE500000aaE5000C8674dRatio0.25Case,280000,TRUE
0,0.619828086,0.00134448,0.001333802,0.009097544,0.006917296,0.00015,8674,5000000,5000,0.0012,0.18,1.00E-05,0.461844146,0.582051218,48.98246765,2488.366159,0.00626434,0.007513225,0.008105202,0.009297885,0.010540786,0.011408698,0.019634997,awE5000aaE5000000C8674dRatio0.25Case,500000,FALSE
0,0.619828086,0.00134448,0.001333802,0.009097544,0.006917296,0.00015,2245,500000,50000,0.0012,0.18,1.00E-05,0.337642372,0.560782313,28.02786064,861.8885362,0.004792215,0.007785351,0.008975567,0.011317755,0.013519123,0.014977212,0.025186742,awE50000aaE500000C2245dRatio0.25Case,198000,FALSE
0,0.619828086,0.00134448,0.001333802,0.009097544,0.006917296,0.00015,8674,5000000,50000,0.0012,0.18,1.00E-05,0.441403449,0.645377159,35.5014801,1429.993259,0.006310318,0.007619347,0.008228414,0.009465353,0.010759542,0.011690039,0.02031232,awE50000aaE5000000C8674dRatio0.25Case,500000,FALSE
0,0.619828086,0.00134448,0.001333802,0.009097544,0.006917296,0.00021,2245,500000,500000,0.0012,0.18,1.00E-05,0.004985452,0.045218159,5.175182819,46.23230697,0.000592565,0.000680357,0.000728172,0.000864395,0.001104604,0.00136555,0.005407926,awE500000aaE500000C2245dRatio0.35Case,375000,TRUE
0,0.619828086,0.00134448,0.001333802,0.009097544,0.006917296,0.00015,8674,5000000,500000,0.0012,0.18,1.00E-05,0.329862148,0.64106071,27.13553619,830.2106054,0.004892677,0.00634052,0.00704409,0.008565202,0.010022652,0.010948076,0.017931185,awE500000aaE5000000C8674dRatio0.25Case,461000,FALSE
0,0.619828086,0.00134448,0.001333802,0.009097544,0.006917296,0.00015,8674,50000,500000,0.0012,0.18,1.00E-05,0.0160117,0.239249036,35.47538757,1429.56866,0.001104487,0.001650191,0.001979045,0.002797258,0.003839372,0.004630728,0.00952119,awE500000aaE50000C8674dRatio0.25Case,269000,TRUE
0,0.619828086,0.00134448,0.001333802,0.009097544,0.006917296,0.00021,8674,500000,5000,0.0012,0.18,1.00E-05,0.119355321,0.497259974,21.28349113,495.0290927,0.000573793,0.000745498,0.000954174,0.00176734,0.002809461,0.003568669,0.008673904,awE5000aaE500000C8674dRatio0.35Case,318000,FALSE
0,0.619828086,0.00134448,0.001333802,0.009097544,0.006917296,0.00021,8674,50000,5000,0.0012,0.18,1.00E-05,0.116290331,0.229386404,1.366113067,1.299244884,0.000568266,0.000740232,0.000871232,0.001290186,0.001885124,0.002336488,0.006007007,awE5000aaE50000C8674dRatio0.35Case,340000,FALSE
0,0.619828086,0.00134448,0.001333802,0.009097544,0.006917296,0.00015,8674,50000,5000000,0.0012,0.18,1.00E-05,0.490451008,0.53932935,24.66423416,652.256813,0.01107678,0.012409807,0.012961373,0.014141724,0.015349703,0.016142724,0.023357029,awE5000000aaE50000C8674dRatio0.25Case,500000,FALSE
0,0.619828086,0.00134448,0.001333802,0.009097544,0.006917296,0.00033,8674,5000000,500000,0.0012,0.18,1.00E-05,0.588551,0.8954513,3.507769346,15.99705414,0.00651656,0.008097702,0.008779727,0.010153842,0.011544364,0.012467975,0.019881239,awE500000aaE5000000C8674dRatio0.55Case,500000,FALSE
0,0.619828086,0.00134448,0.001333802,0.009097544,0.006917296,0.00033,8674,50000,5000,0.0012,0.18,1.00E-05,0.027077848,0.15892605,1.724400997,2.289906943,0.000773526,0.000868152,0.000927448,0.001120962,0.001528192,0.001941682,0.005909417,awE5000aaE50000C8674dRatio0.55Case,230000,TRUE
0,0.619828086,0.00134448,0.001333802,0.009097544,0.006917296,0.00033,8674,500000,500000,0.0012,0.18,1.00E-05,0.007279703,0.06244103,3.422960997,11.50592824,0.000781189,0.000837199,0.000867921,0.000948016,0.001066142,0.001182192,0.003755948,awE500000aaE500000C8674dRatio0.55Case,196000,TRUE
